,paper_id,author_name,author_affiliation,authorId,author_precedence,affiliation_type
1289,be8a22ce0e418f103ccd48bff8419222b1bcb0d3,E. Ferreira,,144110248,0,
1290,be8a22ce0e418f103ccd48bff8419222b1bcb0d3,Bassam Jabaian,,2328192,1,
1291,be8a22ce0e418f103ccd48bff8419222b1bcb0d3,F. Lefèvre,,50653913,2,
1292,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Yubo Chen,"Institute of Automation, Chinese Academy of Sciences",1763402,0,Undetermined
1293,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Liheng Xu,,8540973,1,
1294,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Kang Liu,,2200096,2,
1295,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Daojian Zeng,,1796706,3,
1296,98a6b07d51261df9418981c1dddf09ad4a9c48e4,Jun Zhao,,1390572170,4,
1297,82055fd2ac832570e1f6e56a16ad92fd0438917b,Gilad Bracha,,2551582,0,
1298,3566c944bd71468d38872e67e441f493715233de,Noam M. Shazeer,,1846258,0,
1299,3566c944bd71468d38872e67e441f493715233de,Joris Pelemans,,2277087,1,
1300,3566c944bd71468d38872e67e441f493715233de,Ciprian Chelba,,1802969,2,
1301,f3bca263a92b69c6da872a9a3268f260ba43f690,Yuuki Tachioka,,2785983,0,
1302,f3bca263a92b69c6da872a9a3268f260ba43f690,Shinji Watanabe,,1746678,1,
1303,7b136407a50f22d002e56ce138eab064e41d7cbc,Edwin Simpson,University of Bristol,145795026,0,Academic
1304,7b136407a50f22d002e56ce138eab064e41d7cbc,M. Venanzi,,34702580,1,
1305,7b136407a50f22d002e56ce138eab064e41d7cbc,S. Reece,,145236972,2,
1306,7b136407a50f22d002e56ce138eab064e41d7cbc,Pushmeet Kohli,,143967473,3,
1307,7b136407a50f22d002e56ce138eab064e41d7cbc,J. Guiver,,145545289,4,
1308,7b136407a50f22d002e56ce138eab064e41d7cbc,S. Roberts,,145029236,5,
1309,7b136407a50f22d002e56ce138eab064e41d7cbc,N. Jennings,,144626042,6,
1310,675098c4611b13920d163a9a9b972da7751460cb,Yi Luan,,145081697,0,
1311,675098c4611b13920d163a9a9b972da7751460cb,Shinji Watanabe,,1746678,1,
1312,675098c4611b13920d163a9a9b972da7751460cb,B. Harsham,,145222187,2,
1313,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,B. Golosio,,2098334,0,
1314,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,A. Cangelosi,,1692929,1,
1315,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,Olesya Gamotina,,3205995,2,
1316,e35c7d0d50c88a6c22bc8d738b0958a584ada2c9,G. Masala,,30937794,3,
1317,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,A. Sethy,,3027446,0,
1318,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,Stanley F. Chen,,2110909951,1,
1319,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,E. Arisoy,,3122752,2,
1320,b886b8c16bc7a1e4f5a7b0775ebb21426ce33cf2,B. Ramabhadran,,1720857,3,
1321,75499e9a82a8151e1c351be9a09ba1da6c491ac7,B. Olivier,,46753288,0,
1322,75499e9a82a8151e1c351be9a09ba1da6c491ac7,Frank T. Bergmann,,1685342,1,
1323,1939d46af018b40ca19a5d6e739a9da01fe32c43,P. Czarnul,,3318504,0,
1324,1939d46af018b40ca19a5d6e739a9da01fe32c43,P. Rosciszewski,,2523027,1,
1325,1939d46af018b40ca19a5d6e739a9da01fe32c43,Mariusz R. Matuszek,,11671691,2,
1326,1939d46af018b40ca19a5d6e739a9da01fe32c43,J. Szymański,,31611204,3,
1327,e20578b3a5df15e71ea05239f4039265993b40db,M. T. Khan,,2379229,0,
1328,e20578b3a5df15e71ea05239f4039265993b40db,M. Y. Durrani,,1809324,1,
1329,e20578b3a5df15e71ea05239f4039265993b40db,S. Khalid,,144665620,2,
1330,5aefde4203ce46ea900a96835a7c59a5f50800e7,Junshui Ma,,47793005,0,
1331,5aefde4203ce46ea900a96835a7c59a5f50800e7,R. Sheridan,,1838644,1,
1332,5aefde4203ce46ea900a96835a7c59a5f50800e7,Andy Liaw,,2587444,2,
1333,5aefde4203ce46ea900a96835a7c59a5f50800e7,George E. Dahl,,35188630,3,
1334,5aefde4203ce46ea900a96835a7c59a5f50800e7,V. Svetnik,,3305021,4,
1335,13a721dc8a7c774ca3feec3710212c809a28dd1d,David Schlangen,"University of Potsdam, Germany",1817455,0,Academic
1336,13a721dc8a7c774ca3feec3710212c809a28dd1d,Sina Zarrieß,,1721364,1,
1337,13a721dc8a7c774ca3feec3710212c809a28dd1d,C. Kennington,,2061232,2,
1338,99d88267b8fe11789192ed6b55e9ea490ddc3127,Georg Hinkel,,2071652447,0,
1339,99d88267b8fe11789192ed6b55e9ea490ddc3127,Henning Groenda,,2398951,1,
1340,99d88267b8fe11789192ed6b55e9ea490ddc3127,Lorenzo Vannucci,,32516238,2,
1341,99d88267b8fe11789192ed6b55e9ea490ddc3127,Oliver Denninger,,3121775,3,
1342,99d88267b8fe11789192ed6b55e9ea490ddc3127,Nino Cauli,,2338143,4,
1343,99d88267b8fe11789192ed6b55e9ea490ddc3127,S. Ulbrich,,2105907692,5,
1344,d697ada087e280a77f291be4e0e7cf20156a4624,A. Mathews,,3175685,0,
1345,d697ada087e280a77f291be4e0e7cf20156a4624,Lexing Xie,,33650938,1,
1346,d697ada087e280a77f291be4e0e7cf20156a4624,Xuming He,ShanghaiTech University,33913193,2,Academic
1347,e6ac6d0b7148c0b554e99b37bbd2ea5f43c51c1e,B. McMahan,,145895796,0,
1348,e6ac6d0b7148c0b554e99b37bbd2ea5f43c51c1e,Matthew Stone,Rutgers University,144884556,1,Academic
1349,c82f3010184804e74a1fb1868707f80ed3e035a9,Michael Wayne Goodman,Nanyang Technological University,2988419,0,Academic
1350,c82f3010184804e74a1fb1868707f80ed3e035a9,Michael Wayne Goodman,University of Washington,2988419,0,Academic
1351,c82f3010184804e74a1fb1868707f80ed3e035a9,Michael Wayne Goodman,Oregon State University,2988419,0,Academic
1352,c82f3010184804e74a1fb1868707f80ed3e035a9,Joshua Crowgey,,3131693,1,
1353,c82f3010184804e74a1fb1868707f80ed3e035a9,F. Xia,,144956443,2,
1354,c82f3010184804e74a1fb1868707f80ed3e035a9,Emily M. Bender,University of Washington,2471699,3,Academic
1355,503cc8f479b1ff6e8fadd8a960758660f8a53553,Asieh Salehi Fathabadi,,3119837,0,
1356,503cc8f479b1ff6e8fadd8a960758660f8a53553,M. Butler,,144067431,1,
1357,503cc8f479b1ff6e8fadd8a960758660f8a53553,A. Rezazadeh,,34812298,2,
1358,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,J. Pasipanodya,,3807725,0,
1359,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,E. Nuermberger,,5332335,1,
1360,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,K. Romero,,143618430,2,
1361,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,D. Hanna,,143896734,3,
1362,3f22b5d21b9e4d93a691615ff889a7b4eedd3078,T. Gumbo,,4752910,4,
1363,550f7dba7757f22afd87786749509574609d6180,Stephen H. Bach,,2870504,0,
1364,5dd32ffe9c54829f7ad58a1d5dee1e5ce99b6ace,Long Duong,,145378739,0,
1365,5dd32ffe9c54829f7ad58a1d5dee1e5ce99b6ace,Trevor Cohn,University of Melbourne,143620680,1,Academic
1366,5dd32ffe9c54829f7ad58a1d5dee1e5ce99b6ace,Steven Bird,,21308992,2,
1367,5dd32ffe9c54829f7ad58a1d5dee1e5ce99b6ace,Paul Cook,,145130572,3,
1368,43c04b78c3334840fc0d62b3376425e579e787ce,Amine Benelallam,,3187903,0,
1369,43c04b78c3334840fc0d62b3376425e579e787ce,A. Gómez,,145139059,1,
1370,43c04b78c3334840fc0d62b3376425e579e787ce,M. Tisi,,2532798,2,
1371,43c04b78c3334840fc0d62b3376425e579e787ce,Jordi Cabot,,1705375,3,
1372,803a3307c82ca24152cd58c0d04730b81533a51f,Aleksandr Drozd,,2817839,0,
1373,803a3307c82ca24152cd58c0d04730b81533a51f,Anna Gladkova,,40450650,1,
1374,803a3307c82ca24152cd58c0d04730b81533a51f,S. Matsuoka,,145936011,2,
1375,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Mihajlo Grbovic,,2709906,0,
1376,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Nemanja Djuric,,1829158,1,
1377,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Vladan Radosavljevic,,3045942,2,
1378,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Narayan L. Bhamidipati,,1886139,3,
1379,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,J. Hawker,,144225684,4,
1380,6e17ae469f5a0ae584fbde7c1ecf4c52782a6be8,Caleb Johnson,,2110434733,5,
1381,996fcb8f9bbe494fa56a4eb7cd08d4f7f191f50b,G. Roşu,,1682619,0,
1382,2adf1edc1e930d8eefd92b6743c18fe625493625,Christopher S. Meiklejohn,,1789622,0,
1383,2adf1edc1e930d8eefd92b6743c18fe625493625,P. V. Roy,,39874026,1,
1384,115d2238582eb78c63d5c460472396330fa8986a,Marianne Klem,,40547685,0,
1385,115d2238582eb78c63d5c460472396330fa8986a,J. Gustafsson,,103154097,1,
1386,115d2238582eb78c63d5c460472396330fa8986a,B. Hagtvet,,4019839,2,
1387,7853865a8f0f21c0b22813dc45e4be605fee81f6,Duc-Thuan Vo,,3185452,0,
1388,7853865a8f0f21c0b22813dc45e4be605fee81f6,V. T. Hai,,2909295,1,
1389,7853865a8f0f21c0b22813dc45e4be605fee81f6,Cheolyoung Ock,,1714960,2,
1390,4c652338a77617b6e36e5926b8eb035981c36319,K. Kircher,,32479395,0,
1391,4c652338a77617b6e36e5926b8eb035981c36319,K. M. Zhang,,1400332674,1,
1392,cb4876d00a9963926b9d36dbbfe87d340a608314,M. Nycz,,2645632,0,
1393,cb4876d00a9963926b9d36dbbfe87d340a608314,T. Nycz,,48638116,1,
1394,cb4876d00a9963926b9d36dbbfe87d340a608314,T. Czachórski,,48402956,2,
1395,f0106f52336eb96fbac746ca8a8ef6ccc4777309,Bo Li,,143771567,0,
1396,f0106f52336eb96fbac746ca8a8ef6ccc4777309,Yevgeniy Vorobeychik,,1699600,1,
1397,f0106f52336eb96fbac746ca8a8ef6ccc4777309,Muqun Li,,2854466,2,
1398,f0106f52336eb96fbac746ca8a8ef6ccc4777309,B. Malin,,31717144,3,
1399,3669f95b0a3224c62d4ddfcebc174dee613e07fc,Xiaolei Huang,,143713756,0,
1400,3669f95b0a3224c62d4ddfcebc174dee613e07fc,Xin Li,,2153899843,1,
1401,3669f95b0a3224c62d4ddfcebc174dee613e07fc,Tianli Liu,,8484906,2,
1402,3669f95b0a3224c62d4ddfcebc174dee613e07fc,David Chiu,,2058851448,3,
1403,3669f95b0a3224c62d4ddfcebc174dee613e07fc,T. Zhu,,2127808,4,
1404,3669f95b0a3224c62d4ddfcebc174dee613e07fc,Lei Zhang,,2152833999,5,
1405,316931b899014bd69c0f50f7e773f724f813748f,Ehsan Shareghi,,2888926,0,
1406,316931b899014bd69c0f50f7e773f724f813748f,M. Petri,,48939684,1,
1407,316931b899014bd69c0f50f7e773f724f813748f,Gholamreza Haffari,,2561045,2,
1408,316931b899014bd69c0f50f7e773f724f813748f,Trevor Cohn,University of Melbourne,143620680,3,Academic
1409,1e30a7e5c6fb9feb1dd74a47663da4935069f0cb,Z. Kilimci,,3221527,0,
1410,1e30a7e5c6fb9feb1dd74a47663da4935069f0cb,M. Ganiz,,2590533,1,
1411,f777d722aa00c0be98cab429392fe6c265fc19e2,Yansong Gao,,39922366,0,
1412,f777d722aa00c0be98cab429392fe6c265fc19e2,O. Kavehei,,1693926,1,
1413,f777d722aa00c0be98cab429392fe6c265fc19e2,D. Ranasinghe,,2206586,2,
1414,f777d722aa00c0be98cab429392fe6c265fc19e2,S. Al-Sarawi,,1401136800,3,
1415,f777d722aa00c0be98cab429392fe6c265fc19e2,D. Abbott,,143722069,4,
1416,d4b9544af81735bdf6b9faf37f10806aba78d44c,J. Cole,,2186575,0,
1417,b13a3939d4a822c246bb6ace395b450b99f1d454,R. Das,,143863023,0,
1418,b13a3939d4a822c246bb6ace395b450b99f1d454,M. Zaheer,,1771307,1,
1419,b13a3939d4a822c246bb6ace395b450b99f1d454,Chris Dyer,,1745899,2,
1420,50746ca7c523db742fab0b47d5f9e948a0958382,Jiangming Liu,,2262374,0,
1421,50746ca7c523db742fab0b47d5f9e948a0958382,Yue Zhang,,48378565,1,
1422,8c30e3500722a6a455dfa4dbdbb34bf1ff7a6ff7,A. Clarke,,49361394,0,
1423,8c30e3500722a6a455dfa4dbdbb34bf1ff7a6ff7,Ingo E. Isphording,,12487762,1,
1424,61668fc497c2ff5f71f830eb129bddefdebd360b,Eugene Syriani,,2873716,0,
1425,61668fc497c2ff5f71f830eb129bddefdebd360b,H. Vangheluwe,,1762640,1,
1426,61668fc497c2ff5f71f830eb129bddefdebd360b,Brian LaShomb,,2988286,2,
1427,6ee1ef25a33d14f97ea80fe3bbe24dc564999b60,I. Kim,,2107538655,0,
1428,6ee1ef25a33d14f97ea80fe3bbe24dc564999b60,C. Park,,32013567,1,
1429,6ee1ef25a33d14f97ea80fe3bbe24dc564999b60,Kyungmin Lee,Samsung Electronics,1390766947,2,Undetermined
1430,6ee1ef25a33d14f97ea80fe3bbe24dc564999b60,N. Kim,,2107351802,3,
1431,6ee1ef25a33d14f97ea80fe3bbe24dc564999b60,J. Lee,,1576784728,4,
1432,6ee1ef25a33d14f97ea80fe3bbe24dc564999b60,J. Kim,,4198025,5,
1433,6ee1ef25a33d14f97ea80fe3bbe24dc564999b60,I. Lane,,1765892,6,
1434,1a8becf5d6559785c4b783d581b8d92875fce856,Fredrik Wahlberg,,49463627,0,
1435,1a8becf5d6559785c4b783d581b8d92875fce856,Lasse Mårtensson,,30553552,1,
1436,1a8becf5d6559785c4b783d581b8d92875fce856,Anders Brun,,2358229,2,
1437,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Kwang-Ho Kim,,49350550,0,
1438,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Dae-Young Jung,,47344432,1,
1439,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Donghyun Lee,,152496349,2,
1440,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Hyuk-Jun Lee,,1954733,3,
1441,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Sung-Yong Park,,2115195719,4,
1442,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,M. Koo,,145130898,5,
1443,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Ji-Hwan Kim,,2117129281,6,
1444,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Jeong-Sik Park,,8289126,7,
1445,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Hyung-Bae Jeon,,2067116,8,
1446,1d06455b0c1f2617a6fc00a608bddec68c4a43a3,Yunkeun Lee,,3206674,9,
1447,5f3e06ddedd4e6ac799679b65a20e9170a8b753e,Alexander Richard,,32774629,0,
1448,5f3e06ddedd4e6ac799679b65a20e9170a8b753e,Juergen Gall,,145689714,1,
1449,2f27bd5636b9c68e0f8e9e2f65a536b3030f9bd7,Justin Scheiner,,2092436252,0,
1450,2f27bd5636b9c68e0f8e9e2f65a536b3030f9bd7,Ian Williams,,2052629654,1,
1451,2f27bd5636b9c68e0f8e9e2f65a536b3030f9bd7,P. Aleksic,,2691927,2,
1452,2159e559172e783f199937f9c10f9a2800aeb82c,Zoltán Tüske,,1790221,0,
1453,2159e559172e783f199937f9c10f9a2800aeb82c,Kazuki Irie,,2350348,1,
1454,2159e559172e783f199937f9c10f9a2800aeb82c,R. Schlüter,,144490010,2,
1455,2159e559172e783f199937f9c10f9a2800aeb82c,H. Ney,,145322333,3,
1456,57647292d834c1448b21b11fdf10ba2fba72e94f,Rui Yan,,2055863441,0,
1457,57647292d834c1448b21b11fdf10ba2fba72e94f,Cheng-te Li,,2169355,1,
1458,57647292d834c1448b21b11fdf10ba2fba72e94f,Hsun-Ping Hsieh,,2670863,2,
1459,57647292d834c1448b21b11fdf10ba2fba72e94f,P. Hu,,145829768,3,
1460,57647292d834c1448b21b11fdf10ba2fba72e94f,Xiaohua Hu,,145161991,4,
1461,57647292d834c1448b21b11fdf10ba2fba72e94f,Tingting He,,145525861,5,
1462,688503af6687875788c2f560d442192912c05d6d,Viet-Trung Tran,,2380967,0,
1463,688503af6687875788c2f560d442192912c05d6d,Kiem-Hieu Nguyen,,1680291,1,
1464,688503af6687875788c2f560d442192912c05d6d,Duc-Hanh Bui,,39274009,2,
1465,0a9f336c613bdfa63087c60cc0f07c7c883f4663,J. Stas,,2114911,0,
1466,0a9f336c613bdfa63087c60cc0f07c7c883f4663,D. Zlacký,,3126362,1,
1467,0a9f336c613bdfa63087c60cc0f07c7c883f4663,D. Hládek,,2273596,2,
1468,8ab6df876566c2f747bc3757f938299db5c81cca,Young-Bum Kim,,49170818,0,
1469,8ab6df876566c2f747bc3757f938299db5c81cca,Alexandre Rochette,,40390221,1,
1470,8ab6df876566c2f747bc3757f938299db5c81cca,R. Sarikaya,,1705701,2,
1471,7a29eec148ad0a0767ac37fec5ec9cf169098e3e,J. Chaloupka,,34551135,0,
1472,b03e032f8e8ecbde0e2241f730daf79900c6837b,Mittul Singh,,40157771,0,
1473,b03e032f8e8ecbde0e2241f730daf79900c6837b,Clayton Greenberg,,38206031,1,
1474,b03e032f8e8ecbde0e2241f730daf79900c6837b,D. Klakow,,2561225,2,
1475,c151f144c2c0e8d3b176edaf2ce5369c7707bd31,Tim Althoff,University of Washington,1745524,0,Academic
1476,c151f144c2c0e8d3b176edaf2ce5369c7707bd31,Kevin Clark,Stanford University,144358401,1,Academic
1477,c151f144c2c0e8d3b176edaf2ce5369c7707bd31,Kevin Clark,Google,144358401,1,For-profit corporation
1478,c151f144c2c0e8d3b176edaf2ce5369c7707bd31,J. Leskovec,,1702139,2,
1479,3056add22b20e3361c38c0472d294a79d4031cb4,William Chan,Google,144333684,0,For-profit corporation
1480,3056add22b20e3361c38c0472d294a79d4031cb4,N. Jaitly,,3111912,1,
1481,3056add22b20e3361c38c0472d294a79d4031cb4,Quoc V. Le,,2827616,2,
1482,3056add22b20e3361c38c0472d294a79d4031cb4,Oriol Vinyals,,1689108,3,
1483,b1cb867270f87f96397cb5f0d76cbb58cdf2c2f2,H. Soltau,,38940652,0,
1484,b1cb867270f87f96397cb5f0d76cbb58cdf2c2f2,H. Liao,,39977619,1,
1485,b1cb867270f87f96397cb5f0d76cbb58cdf2c2f2,H. Sak,,2670103,2,
1486,e6d8fa334e26621e7e5aceae9102b01357d56d98,Junpei Zhong,,38491732,0,
1487,e6d8fa334e26621e7e5aceae9102b01357d56d98,Martin Peniak,,1935194,1,
1488,e6d8fa334e26621e7e5aceae9102b01357d56d98,J. Tani,,1780524,2,
1489,e6d8fa334e26621e7e5aceae9102b01357d56d98,T. Ogata,,50527812,3,
1490,e6d8fa334e26621e7e5aceae9102b01357d56d98,A. Cangelosi,,1692929,4,
1491,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,D. Hewlett,,34979516,0,
1492,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,Alexandre Lacoste,,8651990,1,
1493,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,Llion Jones,,145024664,2,
1494,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,Illia Polosukhin,,3443442,3,
1495,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,Andrew Fandrianto,,3240386,4,
1496,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,Jay Han,,2111716473,5,
1497,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,Matthew Kelcey,,2554321,6,
1498,832fc9327695f7425d8759c6aaeec0fa2d7b0a90,David Berthelot,,39835551,7,
1499,88caa4a0253a8b0076176745ebc072864eab66e1,Y. Dauphin,,2921469,0,
1500,88caa4a0253a8b0076176745ebc072864eab66e1,Angela Fan,,144270981,1,
1501,88caa4a0253a8b0076176745ebc072864eab66e1,Michael Auli,,2325985,2,
1502,88caa4a0253a8b0076176745ebc072864eab66e1,David Grangier,,2529182,3,
1503,f93a0a3e8a3e6001b4482430254595cf737697fa,Yang Liu,,2152798274,0,
1504,f93a0a3e8a3e6001b4482430254595cf737697fa,Chengjie Sun,Harbin Institute of Technology,2913207,1,Academic
1505,f93a0a3e8a3e6001b4482430254595cf737697fa,Lei Lin,,40129683,2,
1506,f93a0a3e8a3e6001b4482430254595cf737697fa,Xiaolong Wang,,39635018,3,
1507,83e7654d545fbbaaf2328df365a781fb67b841b4,Qian Chen,,47261124,0,
1508,83e7654d545fbbaaf2328df365a781fb67b841b4,Xiao-Dan Zhu,,1854999,1,
1509,83e7654d545fbbaaf2328df365a781fb67b841b4,Zhenhua Ling,,1749989,2,
1510,83e7654d545fbbaaf2328df365a781fb67b841b4,Si Wei,,144572674,3,
1511,83e7654d545fbbaaf2328df365a781fb67b841b4,Hui Jiang,,36357862,4,
1512,83e7654d545fbbaaf2328df365a781fb67b841b4,D. Inkpen,,1697366,5,
1513,215ac353ea64e26bda084eaa3ad7d0367d8d6554,Phillip M. Alday,,2791676,0,
1514,215ac353ea64e26bda084eaa3ad7d0367d8d6554,M. Schlesewsky,,2160151,1,
1515,215ac353ea64e26bda084eaa3ad7d0367d8d6554,Ina Bornkessel-Schlesewsky,,1403260548,2,
1516,4d9506257186023b78cf19ed4f9e77a4ae4fa0f0,Cewu Lu,,1830034,0,
1517,4d9506257186023b78cf19ed4f9e77a4ae4fa0f0,Ranjay Krishna,,145237361,1,
1518,4d9506257186023b78cf19ed4f9e77a4ae4fa0f0,Michael S. Bernstein,Stanford University,145879842,2,Academic
1519,4d9506257186023b78cf19ed4f9e77a4ae4fa0f0,Li Fei-Fei,,48004138,3,
1520,2f2d8f8072e5cc9b296fad551f65f183bdbff7aa,R. Józefowicz,,1944541,0,
1521,2f2d8f8072e5cc9b296fad551f65f183bdbff7aa,Oriol Vinyals,,1689108,1,
1522,2f2d8f8072e5cc9b296fad551f65f183bdbff7aa,M. Schuster,,144927151,2,
1523,2f2d8f8072e5cc9b296fad551f65f183bdbff7aa,Noam M. Shazeer,,1846258,3,
1524,2f2d8f8072e5cc9b296fad551f65f183bdbff7aa,Yonghui Wu,,48607963,4,
1525,e9cff3004ffaeb476761e50e70498ea8dee7143b,Tim Althoff,University of Washington,1745524,0,Academic
1526,e9cff3004ffaeb476761e50e70498ea8dee7143b,Kevin Clark,,2121605968,1,
1527,e9cff3004ffaeb476761e50e70498ea8dee7143b,J. Leskovec,,1702139,2,
1528,2d7782c225e0fc123d6e227f2cb253e58279ac73,Edouard Grave,,3024698,0,
1529,2d7782c225e0fc123d6e227f2cb253e58279ac73,Armand Joulin,,2319608,1,
1530,2d7782c225e0fc123d6e227f2cb253e58279ac73,Nicolas Usunier,,1746841,2,
1531,2f0d77b9584bb5bfc9cfec044c357eae84f24aa9,B. Hurley,,50443206,0,
1532,2f0d77b9584bb5bfc9cfec044c357eae84f24aa9,B. O’Sullivan,,1396410265,1,
1533,2f0d77b9584bb5bfc9cfec044c357eae84f24aa9,D. Allouche,,2255778,2,
1534,2f0d77b9584bb5bfc9cfec044c357eae84f24aa9,G. Katsirelos,,2637168,3,
1535,2f0d77b9584bb5bfc9cfec044c357eae84f24aa9,T. Schiex,,1747788,4,
1536,2f0d77b9584bb5bfc9cfec044c357eae84f24aa9,M. Zytnicki,,1745762,5,
1537,2f0d77b9584bb5bfc9cfec044c357eae84f24aa9,S. D. Givry,,1712549,6,
1538,f2aa359d4cb43c85c3010e22eac1b7fb4ffa3ca8,Giuseppe Castellucci,Amazon,3285152,0,For-profit corporation
1539,f2aa359d4cb43c85c3010e22eac1b7fb4ffa3ca8,Giuseppe Castellucci,Almawave,3285152,0,Undetermined
1540,f2aa359d4cb43c85c3010e22eac1b7fb4ffa3ca8,Giuseppe Castellucci,Reveal,3285152,0,Undetermined
1541,f2aa359d4cb43c85c3010e22eac1b7fb4ffa3ca8,Giuseppe Castellucci,"Tor Vergata, University of Rome",3285152,0,Academic
1542,f2aa359d4cb43c85c3010e22eac1b7fb4ffa3ca8,D. Croce,,1784172,1,
1543,f2aa359d4cb43c85c3010e22eac1b7fb4ffa3ca8,Roberto Basili,,144654543,2,
1544,5078f9a220a9be0312a213881da5c3ade184c6e0,J. Ozik,,51299130,0,
1545,5078f9a220a9be0312a213881da5c3ade184c6e0,Nicholson T. Collier,,31845239,1,
1546,5078f9a220a9be0312a213881da5c3ade184c6e0,J. Wozniak,,8962431,2,
1547,5078f9a220a9be0312a213881da5c3ade184c6e0,Carmine Spagnuolo,,15936373,3,
1548,8b419080cd37bdc30872b76f405ef6a93eae3304,H. B. McMahan,,145057514,0,
1549,8b419080cd37bdc30872b76f405ef6a93eae3304,Eider Moore,,31449330,1,
1550,8b419080cd37bdc30872b76f405ef6a93eae3304,D. Ramage,,1878835,2,
1551,8b419080cd37bdc30872b76f405ef6a93eae3304,B. A. Y. Arcas,,2661025,3,
1552,c78468c2f87efabf8845ccd210ced364d45e5eab,Yishu Miao,,2666898,0,
1553,c78468c2f87efabf8845ccd210ced364d45e5eab,P. Blunsom,,1685771,1,
1554,d061fbed640a4a06dfea2c2fbe9ec05061d775ce,Bryan A. Plummer,,2856622,0,
1555,d061fbed640a4a06dfea2c2fbe9ec05061d775ce,Arun Mallya,,36508529,1,
1556,d061fbed640a4a06dfea2c2fbe9ec05061d775ce,Christopher M. Cervantes,,6648406,2,
1557,d061fbed640a4a06dfea2c2fbe9ec05061d775ce,J. Hockenmaier,,3118681,3,
1558,d061fbed640a4a06dfea2c2fbe9ec05061d775ce,S. Lazebnik,,1749609,4,
1559,3ed314ea52d539de258c7457b97894eb64844a50,Michael W. Temple,,1706587,0,
1560,3ed314ea52d539de258c7457b97894eb64844a50,Christoph U. Lehmann,,1398694302,1,
1561,3ed314ea52d539de258c7457b97894eb64844a50,D. Fabbri,,3025858,2,
1562,77854e1a86835065b77b7b15ffabb34f3853f4a2,Liang Lu,,145705748,0,
1563,77854e1a86835065b77b7b15ffabb34f3853f4a2,Xingxing Zhang,Microsoft Research,37409910,1,For-profit corporation
1564,77854e1a86835065b77b7b15ffabb34f3853f4a2,S. Renals,,145086187,2,
1565,a59753ff0663b22a680b4231112eed3b356f0312,Saeideh Ghanbari Azar,,30714082,0,
1566,a59753ff0663b22a680b4231112eed3b356f0312,Hadi Seyedarabi,,3210269,1,
1567,162db03ef3cb50a07ff54ae4a1d4ea120e4162f2,Qian Chen,,2146380510,0,
1568,162db03ef3cb50a07ff54ae4a1d4ea120e4162f2,Xiao-Dan Zhu,,1854999,1,
1569,162db03ef3cb50a07ff54ae4a1d4ea120e4162f2,Zhenhua Ling,,1749989,2,
1570,162db03ef3cb50a07ff54ae4a1d4ea120e4162f2,Si Wei,,144572674,3,
1571,162db03ef3cb50a07ff54ae4a1d4ea120e4162f2,Hui Jiang,,36357862,4,
1572,b99f805739533c9a7af3671957c2d170f9dad617,Xuan Lu,,1522975334,0,
1573,b99f805739533c9a7af3671957c2d170f9dad617,W. Ai,,47022102,1,
1574,b99f805739533c9a7af3671957c2d170f9dad617,Xuanzhe Liu,,2110773587,2,
1575,b99f805739533c9a7af3671957c2d170f9dad617,Qian Li,,2146273237,3,
1576,b99f805739533c9a7af3671957c2d170f9dad617,Ning Wang,,2152172088,4,
1577,b99f805739533c9a7af3671957c2d170f9dad617,Gang Huang,,144513592,5,
1578,b99f805739533c9a7af3671957c2d170f9dad617,Q. Mei,,1743469,6,
